Iter,PrimalRes,DualRes
6579,5.943983325348654,5.943983325348654
6580,5.942075995710638,5.942075995710638
6581,5.940169722078963,5.940169722078963
6582,5.938264500935929,5.938264500935929
6583,5.936360369295244,5.936360369295244
6584,5.93445728914412,5.93445728914412
6585,5.932555249722782,5.932555249722782
6586,5.930654295517797,5.930654295517797
6587,5.928754357826847,5.928754357826847
6588,5.926855519495803,5.926855519495803
6589,5.924957710690705,5.924957710690705
6590,5.923060971393625,5.923060971393625
6591,5.9211652752685495,5.9211652752685495
6592,5.919270710463934,5.919270710463934
6593,5.9173771242890325,5.9173771242890325
6594,5.915484590320375,5.915484590320375
6595,5.9135931221155715,5.9135931221155715
6596,5.911702688878222,5.911702688878222
6597,5.909813309780475,5.909813309780475
6598,5.907924981760289,5.907924981760289
6599,5.90603770447683,5.90603770447683
6600,5.904151484766317,5.904151484766317
6601,5.902266298802942,5.902266298802942
6602,5.900382178094787,5.900382178094787
6603,5.898498957538095,5.898498957538095
6604,5.896616937442559,5.896616937442559
6605,5.89473593255434,5.89473593255434
6606,5.892855988862266,5.892855988862266
6607,5.890977074815055,5.890977074815055
6608,5.8890992116259895,5.8890992116259895
6609,5.887222388922055,5.887222388922055
6610,5.885346623701025,5.885346623701025
6611,5.883471882998947,5.883471882998947
6612,5.8815981927366465,5.8815981927366465
6613,5.879725545627252,5.879725545627252
6614,5.877853907848703,5.877853907848703
6615,5.875983335513411,5.875983335513411
6616,5.874113934997922,5.874113934997922
6617,5.872245427780399,5.872245427780399
6618,5.870377960378846,5.870377960378846
6619,5.868511519246113,5.868511519246113
6620,5.8666461177299425,5.8666461177299425
6621,5.864781768242665,5.864781768242665
6622,5.862918423837982,5.862918423837982
6623,5.861056127755319,5.861056127755319
6624,5.859194862698814,5.859194862698814
6625,5.857334635440793,5.857334635440793
6626,5.8551322846115,5.8551322846115
6627,5.8532821535259245,5.8532821535259245
6628,5.851432872340183,5.851432872340183
6629,5.8495844576430045,5.8495844576430045
6630,5.847736902755969,5.847736902755969
6631,5.845890213030316,5.845890213030316
6632,5.8440443859719835,5.8440443859719835
6633,5.842199439839078,5.842199439839078
6634,5.840355357491035,5.840355357491035
6635,5.83851215287018,5.83851215287018
6636,5.836669831115387,5.836669831115387
6637,5.8348283778932455,5.8348283778932455
6638,5.832987816608011,5.832987816608011
6639,5.831490235939327,5.831490235939327
6640,5.829643443900068,5.829643443900068
6641,5.827797702739417,5.827797702739417
6642,5.825953030820074,5.825953030820074
6643,5.824109422271249,5.824109422271249
6644,5.822266871476813,5.822266871476813
6645,5.820425364576522,5.820425364576522
6646,5.8185849312594655,5.8185849312594655
6647,5.816745534135634,5.816745534135634
6648,5.814907206955468,5.814907206955468
6649,5.813069935231624,5.813069935231624
6650,5.811233694713792,5.811233694713792
6651,5.809398514060149,5.809398514060149
6652,5.807564384741909,5.807564384741909
6653,5.805731274707114,5.805731274707114
6654,5.803899249441201,5.803899249441201
6655,5.802068226051688,5.802068226051688
6656,5.800238263725532,5.800238263725532
6657,5.798409351658847,5.798409351658847
6658,5.796581476927031,5.796581476927031
6659,5.794754624437701,5.794754624437701
6660,5.7929288221362185,5.7929288221362185
6661,5.791104067211336,5.791104067211336
6662,5.789280318902229,5.789280318902229
6663,5.787457620490613,5.787457620490613
6664,5.785635950267988,5.785635950267988
6665,5.783815332386439,5.783815332386439
6666,5.781995716191432,5.781995716191432
6667,5.780177146629512,5.780177146629512
6668,5.778359584813643,5.778359584813643
6669,5.776543050029204,5.776543050029204
6670,5.7747275372353215,5.7747275372353215
6671,5.772913068809885,5.772913068809885
6672,5.771099607566612,5.771099607566612
6673,5.769287195463676,5.769287195463676
6674,5.767475798998021,5.767475798998021
6675,5.765665420289679,5.765665420289679
6676,5.76385603576,5.76385603576
6677,5.762047683685523,5.762047683685523
6678,5.760240339506026,5.760240339506026
6679,5.758434020049208,5.758434020049208
6680,5.756628719234186,5.756628719234186
6681,5.75482442507132,5.75482442507132
6682,5.753021128473165,5.753021128473165
6683,5.751218862580117,5.751218862580117
6684,5.7494175862661905,5.7494175862661905
6685,5.74761733285618,5.74761733285618
6686,5.745818099765074,5.745818099765074
6687,5.74401985551367,5.74401985551367
6688,5.742222619687709,5.742222619687709
6689,5.7404263941546105,5.7404263941546105
6690,5.7386311878387914,5.7386311878387914
6691,5.736836963555334,5.736836963555334
6692,5.735043755253173,5.735043755253173
6693,5.733251550522709,5.733251550522709
6694,5.731460327572222,5.731460327572222
6695,5.729670139466634,5.729670139466634
6696,5.727880909585338,5.727880909585338
6697,5.726092693472538,5.726092693472538
6698,5.724305489447261,5.724305489447261
6699,5.722519262090827,5.722519262090827
6700,5.720734028788456,5.720734028788456
6701,5.71894980242223,5.71894980242223
6702,5.717166582854816,5.717166582854816
6703,5.715384323399348,5.715384323399348
6704,5.7136030833539735,5.7136030833539735
6705,5.711822822032218,5.711822822032218
6706,5.710043552905745,5.710043552905745
6707,5.708265277870169,5.708265277870169
6708,5.706487986713,5.706487986713
6709,5.704711691548482,5.704711691548482
6710,5.702936377740798,5.702936377740798
6711,5.701162050429048,5.701162050429048
6712,5.6993887161077055,5.6993887161077055
6713,5.697616341371031,5.697616341371031
6714,5.695844978326704,5.695844978326704
6715,5.694074576315643,5.694074576315643
6716,5.692305157056126,5.692305157056126
6717,5.6905367457056855,5.6905367457056855
6718,5.688769303492563,5.688769303492563
6719,5.687002835649537,5.687002835649537
6720,5.685237370326831,5.685237370326831
6721,5.683111354702078,5.683111354702078
6722,5.681356252094702,5.681356252094702
6723,5.6796019309094845,5.6796019309094845
6724,5.677848409922035,5.677848409922035
6725,5.67609570545369,5.67609570545369
6726,5.67434379283759,5.67434379283759
6727,5.672592690695865,5.672592690695865
6728,5.6708423900558955,5.6708423900558955
6729,5.669092907738104,5.669092907738104
6730,5.6673442444237025,5.6673442444237025
6731,5.665596391511372,5.665596391511372
6732,5.6638493639259195,5.6638493639259195
6733,5.662103160509332,5.662103160509332
6734,5.6603577501257405,5.6603577501257405
6735,5.658613100611774,5.658613100611774
6736,5.656869281546733,5.656869281546733
6737,5.655126299484891,5.655126299484891
6738,5.653384152244826,5.653384152244826
6739,5.65164284745947,5.65164284745947
6740,5.649902380838739,5.649902380838739
6741,5.648162757932596,5.648162757932596
6742,5.646423976499364,5.646423976499364
6743,5.644686037826659,5.644686037826659
6744,5.642948961026605,5.642948961026605
6745,5.641212743027836,5.641212743027836
6746,5.639477377706953,5.639477377706953
6747,5.6377428644868814,5.6377428644868814
6748,5.636009203440835,5.636009203440835
6749,5.634276346557726,5.634276346557726
6750,5.632544340663799,5.632544340663799
6751,5.630813205784534,5.630813205784534
6752,5.62908293171904,5.62908293171904
6753,5.627353518013479,5.627353518013479
6754,5.625624965605084,5.625624965605084
6755,5.623897285211115,5.623897285211115
6756,5.622170459363588,5.622170459363588
6757,5.620444511942878,5.620444511942878
6758,5.618719432294711,5.618719432294711
6759,5.616995222877904,5.616995222877904
6760,5.615271883434616,5.615271883434616
6761,5.613549424086386,5.613549424086386
6762,5.611827829679669,5.611827829679669
6763,5.610107112784135,5.610107112784135
6764,5.608387272156733,5.608387272156733
6765,5.606668301785248,5.606668301785248
6766,5.604950217094256,5.604950217094256
6767,5.603233010347822,5.603233010347822
6768,5.601516678802454,5.601516678802454
6769,5.5998012286038374,5.5998012286038374
6770,5.5980866608908855,5.5980866608908855
6771,5.596372970974926,5.596372970974926
6772,5.594660166937956,5.594660166937956
6773,5.592948241535396,5.592948241535396
6774,5.5912372064190095,5.5912372064190095
6775,5.589527047450929,5.589527047450929
6776,5.5878177692131885,5.5878177692131885
6777,5.586109387674469,5.586109387674469
6778,5.584401884086219,5.584401884086219
6779,5.582695266080918,5.582695266080918
6780,5.580989541390181,5.580989541390181
6781,5.579284709303238,5.579284709303238
6782,5.577580756640373,5.577580756640373
6783,5.5758776825991845,5.5758776825991845
6784,5.574175509801535,5.574175509801535
6785,5.5724742273655465,5.5724742273655465
6786,5.570773823284071,5.570773823284071
6787,5.569074317983905,5.569074317983905
6788,5.567375702331674,5.567375702331674
6789,5.565677975944709,5.565677975944709
6790,5.563981141433487,5.563981141433487
6791,5.5622851912462465,5.5622851912462465
6792,5.560590137438339,5.560590137438339
6793,5.558895967385297,5.558895967385297
6794,5.557202700184007,5.557202700184007
6795,5.5555103255164795,5.5555103255164795
6796,5.553818837908466,5.553818837908466
6797,5.552128243320112,5.552128243320112
6798,5.550438544004237,5.550438544004237
6799,5.548749726275901,5.548749726275901
6800,5.547061811441381,5.547061811441381
6801,5.545374790940514,5.545374790940514
6802,5.543688665418813,5.543688665418813
6803,5.542003422111293,5.542003422111293
6804,5.540319083481336,5.540319083481336
6805,5.538635628790871,5.538635628790871
6806,5.536953070391064,5.536953070391064
6807,5.535271405922458,5.535271405922458
6808,5.533590638807027,5.533590638807027
6809,5.531910763896121,5.531910763896121
6810,5.530231772810566,5.530231772810566
6811,5.528553682220036,5.528553682220036
6812,5.526876486617084,5.526876486617084
6813,5.525200184600408,5.525200184600408
6814,5.52352477481827,5.52352477481827
6815,5.521850263769238,5.521850263769238
6816,5.5201766375255374,5.5201766375255374
6817,5.518503907601826,5.518503907601826
6818,5.516832076315268,5.516832076315268
6819,5.515161129380658,5.515161129380658
6820,5.513491074154899,5.513491074154899
6821,5.511821918615169,5.511821918615169
6822,5.510153651217024,5.510153651217024
6823,5.508486273233302,5.508486273233302
6824,5.506819795426736,5.506819795426736
6825,5.505154205621011,5.505154205621011
6826,5.5034895038074865,5.5034895038074865
6827,5.5018257478104715,5.5018257478104715
6828,5.500162960343687,5.500162960343687
6829,5.4985009925239865,5.4985009925239865
6830,5.496839843802036,5.496839843802036
6831,5.495179554444803,5.495179554444803
6832,5.493520107272161,5.493520107272161
6833,5.491861481980777,5.491861481980777
6834,5.490203534744296,5.490203534744296
6835,5.488919724622519,5.488919724622519
6836,5.487255449401118,5.487255449401118
6837,5.4855922326103155,5.4855922326103155
6838,5.483930089597607,5.483930089597607
6839,5.482269026507538,5.482269026507538
6840,5.480609000859431,5.480609000859431
6841,5.4789500494916865,5.4789500494916865
6842,5.477292134045456,5.477292134045456
6843,5.475635276928415,5.475635276928415
6844,5.473979474670159,5.473979474670159
6845,5.472324709240638,5.472324709240638
6846,5.470670976372276,5.470670976372276
6847,5.46901828136879,5.46901828136879
6848,5.467366636220049,5.467366636220049
6849,5.465716011411132,5.465716011411132
6850,5.464066390196194,5.464066390196194
6851,5.462417802055597,5.462417802055597
6852,5.460770232984487,5.460770232984487
6853,5.459123689243597,5.459123689243597
6854,5.457478142212267,5.457478142212267
6855,5.455833621571401,5.455833621571401
6856,5.454190099228981,5.454190099228981
6857,5.452547587751724,5.452547587751724
6858,5.450906069200755,5.450906069200755
6859,5.449265534029109,5.449265534029109
6860,5.447626028222885,5.447626028222885
6861,5.445987477671906,5.445987477671906
6862,5.444349944116539,5.444349944116539
6863,5.442713385926709,5.442713385926709
6864,5.44107782879405,5.44107782879405
6865,5.439443230819052,5.439443230819052
6866,5.437809621293127,5.437809621293127
6867,5.436176979508446,5.436176979508446
6868,5.4345453220628315,5.4345453220628315
6869,5.4329146120210225,5.4329146120210225
6870,5.431284916541472,5.431284916541472
6871,5.429656147432979,5.429656147432979
6872,5.428028382417324,5.428028382417324
6873,5.4264015399714935,5.4264015399714935
6874,5.424775666895584,5.424775666895584
6875,5.423150774731539,5.423150774731539
6876,5.421526818199936,5.421526818199936
6877,5.419903819812134,5.419903819812134
6878,5.418281786256102,5.418281786256102
6879,5.416660671555746,5.416660671555746
6880,5.415040526517487,5.415040526517487
6881,5.413421326322577,5.413421326322577
6882,5.411803088786655,5.411803088786655
6883,5.41018576590136,5.41018576590136
6884,5.408569389429886,5.408569389429886
6885,5.406953961788531,5.406953961788531
6886,5.405339467833755,5.405339467833755
6887,5.40372589771664,5.40372589771664
6888,5.40211326671033,5.40211326671033
6889,5.4005015727777845,5.4005015727777845
6890,5.398890813698699,5.398890813698699
6891,5.397280968560153,5.397280968560153
6892,5.395672052369491,5.395672052369491
6893,5.39406406737703,5.39406406737703
6894,5.392457011471151,5.392457011471151
6895,5.39085085782358,5.39085085782358
6896,5.389245617702954,5.389245617702954
6897,5.387641322981608,5.387641322981608
6898,5.386037953224559,5.386037953224559
6899,5.38443547709835,5.38443547709835
6900,5.382833910021418,5.382833910021418
6901,5.381233254253857,5.381233254253857
6902,5.379633536458186,5.379633536458186
6903,5.378034705928258,5.378034705928258
6904,5.376436805123376,5.376436805123376
6905,5.374839793641513,5.374839793641513
6906,5.373243674845753,5.373243674845753
6907,5.371648480935619,5.371648480935619
6908,5.3700541937284925,5.3700541937284925
6909,5.368460806622124,5.368460806622124
6910,5.366868306094375,5.366868306094375
6911,5.3652767014389156,5.3652767014389156
6912,5.363686009713092,5.363686009713092
6913,5.362096227533584,5.362096227533584
6914,5.360507316169787,5.360507316169787
6915,5.358919300029584,5.358919300029584
6916,5.357332190239731,5.357332190239731
6917,5.355745980529036,5.355745980529036
6918,5.354160633077981,5.354160633077981
6919,5.352576201237753,5.352576201237753
6920,5.350992633379974,5.350992633379974
6921,5.349409978797439,5.349409978797439
6922,5.347466218656336,5.347466218656336
6923,5.345893217771163,5.345893217771163
6924,5.3443209272704735,5.3443209272704735
6925,5.342749357108687,5.342749357108687
6926,5.341178504369282,5.341178504369282
6927,5.339608376089245,5.339608376089245
6928,5.3380389718656716,5.3380389718656716
6929,5.336470290446641,5.336470290446641
6930,5.334902335411243,5.334902335411243
6931,5.3333351183971445,5.3333351183971445
6932,5.331768629519047,5.331768629519047
6933,5.3302028697808055,5.3302028697808055
6934,5.328637863322683,5.328637863322683
6935,5.327073576884004,5.327073576884004
6936,5.325510043691565,5.325510043691565
6937,5.323947236092408,5.323947236092408
6938,5.3223851826387545,5.3223851826387545
6939,5.320823875399128,5.320823875399128
6940,5.319263314565205,5.319263314565205
6941,5.317703510406545,5.317703510406545
6942,5.316144450714546,5.316144450714546
6943,5.314586139276344,5.314586139276344
6944,5.313028590672502,5.313028590672502
6945,5.311471793295368,5.311471793295368
6946,5.309915754016629,5.309915754016629
6947,5.3083604783589635,5.3083604783589635
